sold_price,address,bedNum,bathNum,sqarefootage,soldOn,List Date,Sold Date,Type,Style,Area,Municipality,Community,List Price,Bedrooms,Bathrooms,Kitchens,Rooms,Parking Total,Municipality District,Groceries #1 name,Groceries #2 name,Groceries #3 name,Liquor Store #1 name,Liquor Store #2 name,Liquor Store #3 name,Restaurants #1 name,Restaurants #2 name,Restaurants #3 name,Coffee #1 name,Coffee #2 name,Coffee #3 name,Bank #1 name,Bank #2 name,Bank #3 name,Gas Station #1 name,Gas Station #2 name,Gas Station #3 name,Park #1 name,Park #2 name,Park #3 name,Library #1 name,Library #2 name,Library #3 name,Medical Care #1 name,Medical Care #2 name,Medical Care #3 name,Pharmacy #1 name,Pharmacy #2 name,Pharmacy #3 name,Mall #1 name,Mall #2 name,Mall #3 name,Movie Theatre #1 name,Movie Theatre #2 name,Movie Theatre #3 name,Bar #1 name,Bar #2 name,Bar #3 name,Groceries #1 address,Groceries #2 address,Groceries #3 address,Groceries #1 distance,Groceries #2 distance,Groceries #3 distance,Liquor Store #1 address,Liquor Store #2 address,Liquor Store #3 address,Liquor Store #1 distance,Liquor Store #2 distance,Liquor Store #3 distance,Restaurants #1 address,Restaurants #2 address,Restaurants #3 address,Restaurants #1 distance,Restaurants #2 distance,Restaurants #3 distance,Coffee #1 address,Coffee #2 address,Coffee #3 address,Coffee #1 distance,Coffee #2 distance,Coffee #3 distance,Bank #1 address,Bank #2 address,Bank #3 address,Bank #1 distance,Bank #2 distance,Bank #3 distance,Gas Station #1 address,Gas Station #2 address,Gas Station #3 address,Gas Station #1 distance,Gas Station #2 distance,Gas Station #3 distance,Park #1 address,Park #2 address,Park #3 address,Park #1 distance,Park #2 distance,Park #3 distance,Library #1 address,Library #2 address,Library #3 address,Library #1 distance,Library #2 distance,Library #3 distance,Medical Care #1 address,Medical Care #2 address,Medical Care #3 address,Medical Care #1 distance,Medical Care #2 distance,Medical Care #3 distance,Pharmacy #1 address,Pharmacy #2 address,Pharmacy #3 address,Pharmacy #1 distance,Pharmacy #2 distance,Pharmacy #3 distance,Mall #1 address,Mall #2 address,Mall #3 address,Mall #1 distance,Mall #2 distance,Mall #3 distance,Movie Theatre #1 address,Movie Theatre #2 address,Movie Theatre #3 address,Movie Theatre #1 distance,Movie Theatre #2 distance,Movie Theatre #3 distance,Bar #1 address,Bar #2 address,Bar #3 address,Bar #1 distance,Bar #2 distance,Bar #3 distance,longitude,latitude,pageNum,iterationNum,weblink
"660,000", 33 Bay Street,1+1,1,500-599,"Feb 15, 2021",2021-02-01 00:00:00.0,2021-02-15 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Waterfront Communities C1,649000.00,1,1,1,4,1.0,Toronto C01,Sobeys Urban Fresh – Queens Quay,Sobeys Urban Fresh Queens Quay,Sobeys Urban Fresh,LCBO,Steam Whistle Brewing,The Beer Store,Real Sports,Captain John's Harbour Boat Restaurant,Aria,The Strathcona Hotel,Starbucks,Tim Hortons,Royal Bank Building,Scotiabank,RBC Royal Bank,Esso,King St Esso,Transfer Stations,Toronto Sculpture Garden,Roundhouse Park,Sugar Beach,Toronto Public Library - City Hall Library,City Hall Library,City 2 City Auto Transport,Infinity Health Centre,Emkiro Health Services | Toronto's Landmark for Healthcare™ | 📲 emkiro.ca,Patient Networks Family Medicine Walk In Clinic,Loblaws,Shoppers Drug Mart,Toronto Western Hospital,Toronto-Dominion Centre,Toronto Eaton Centre,CF Toronto Eaton Centre,Imagine Cinemas Market Square,Elgin and Winter Garden Theatre Centre,Ed Mirvish Theatre,Real Sports,Aria Ristorante,"Oliver & Bonacini Café Grill, Yonge & Front",207 Queens Quay West ,207 Queens Quay West ,207 Queens Quay West ,0.47,0.47,0.47,2 Cooper Street ,255 Bremner Boulevard ,350 Queens Quay West ,0.35,0.69,1.08,15 York Street ,1 Queens Quay West ,25 York Street ,0.19,0.27,0.3,60 York Street ,132 Front Street East E ,323 Richmond Street East ,0.61,1,1.34,8 King Street East ,40 King Street West ,434-436 King Street West ,0.73,0.73,1.44,553 Lake Shore Boulevard West ,952 King St W ,400 Commissioners St ,1.97,2.82,3.29,115 King St E ,255 Bremner Blvd ,11 Dockside Drive ,0.83,0.72,0.75,100 Queen Street West ,100 Queen Street West ,100 Queen Street West ,1.25,1.25,1.31,39 Lower Simcoe Street ,70 University Avenue  ,157 Yonge Street ,0.54,0.73,1.03,585 Queen Street West ,565 Sherbourne Street  ,399 Bathur St ,2.05,3.05,2.62,66 ellington St W ,220 Yonge St ,220 Yonge Street ,0.64,1.27,1.32,80 Front Street East ,189 Yonge St ,244 Victoria Street ,0.79,1.16,1.4,15 York Street ,25 York Street ,33 Yonge Street ,0.19,0.31,0.49,-79.377319,43.642363,371,56,https://www.zolo.ca/toronto-real-estate/33-bay-street/4505
"500,000", 2050 Bridletowne Circle,3,2,1000-1199,"Feb 15, 2021",2021-02-01 00:00:00.0,2021-02-15 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,L'Amoreaux,479900.00,3,2,1,6,1.0,Toronto E05,Metro,Metro (Metro),Price Chopper,LCBO,Beer Store,Beer Store The,Egg Smart,General Nutrition Centre,Tim Hortons,McDonald's,Tim Hortons,Go for Tea,BMO Bank of Montreal,CIBC Branch & ATM,CIBC Branch,Petro-Canada,Petrocanada,Esso,Warden Park,Tam O'Shanter Golf Course,Shawnee Park,Toronto Public Library - Bridlewood Branch,Toronto Public Library - Bridlewood Library,Toronto Public Library - Steeles Library,Scarborough North Physiotherapy Clinic,St. Paul's L'Amoreaux Centre,Scarborough and Rouge Hospital - Birchmount site,Finch-Warden Pharmacy,Milliken Bridlewood Vet Clinic | 宠物医院,Shoppers Drug Mart,Bridlewood Mall,Agincourt Mall,Metro Square Mall,SilverCity Fairview Mall Cinemas,Cineplex Cinemas Fairview Mall,Cineplex Cinemas,Milliken Bar & Restaurant,The Three Monkeys Pub,Fox and Fiddle,2900 Warden Ave ,2900 Warden Avenue ,2900 Warden Ave ,0.4,0.41,0.47,2946 Finch E ,2934 Finch Avenue East ,FinchFinch E  Victoria Park ,1.38,1.4,1.54,3268 Finch Avenue East ,2900 Warden Ave ,2900 Warden Avenue ,0.3,0.34,0.35,2900 Warden Ave ,2900 Warden Avenue ,3700 Midland Ave Unit    ,0.34,0.35,2.51,2122 Bridletowne Circle ,3420 Finch Avenue East ,3420 Finch Avenue East ,0.13,0.17,0.17,2800 Kennedy Road ,2800 Kennedy Road ,4000 Finch Avenue East ,1.38,1.38,1.45,2851 Warden Avenue ,2481 Birchmount Road ,81 Shawnee Circle ,0.87,1.67,2.02,157a-2900a Warden Avenue ,2900 Warden Avenue a ,375 Bamburgh Circle C ,0.51,0.51,2.09,3443 Finch Avenue East ,3333 Finch Av E ,3030 Birchmount Road ,0.08,0.36,0.56,3430 Finch E ,2770 Kennedy Road ,2794 Victoria Park Ave ,0.14,1.4,1.72,2900 Warden Ave ,3850 Sheppard Avenue East ,3636 Steeles Avenue East ,0.39,2.32,2.73,1800 Sheppard Ave E y ,1800 Sheppard Avenue East Y ,1800 Sheppard Avenue East Unit Y ,3.23,3.25,3.25,4016 Finch Avenue East ,1585 Warden Avenue ,185 Yorkland Blvd ,2.11,3.61,3.47,-79.313399,43.79776,371,60,https://www.zolo.ca/toronto-real-estate/2050-bridletowne-circle/910
"1,520,000",17 Botham Road,3+1,2,n/a,"Feb 15, 2021",2021-01-29 00:00:00.0,2021-02-15 00:00:00.0,Detached,Bungalow,Toronto,Toronto,Lansing-Westgate,1579000.00,3,2,1,6,6.0,Toronto C07,Rabba Fine Foods,Spring Garden Market,York Mills Centre,Wine Rack,Dionysus Wines,The Beer Store,Alegno Restaurant,Pourquoi Pas,Cafe Mirage,McDonald's,Tim Hortons,Starbucks,CIBC Branch with ATM,Alterna Savings,TD Bank Financial Group,Bathurst And Wilson ESSO,SHELL - Bathurst Street Toronto,Shell,Don Valley Golf Course,Mel Lastman Square,Tournament Park,Toronto Public Library - North York Central Library - Pop Up Branch,Toronto Public Library - Pop-Up Branch at North York Central Library,Toronto Public Library - North York Central Library Pop-Up Branch,Spinal Relief Centre of Canada,Creating Power,Toronto North Animal Hospital,Trillium Specialty Pharmacy,North York City Centre Pharmacy,North York City Center Pharmacy,Sheppard Centre Management Office,Riocan Empress Walk Inc,York Mills Shopping Centre,Cineplex Odeon Sheppard Cinemas,Empress Walk,Cineplex Cinemas Yorkdale,Shoeless Joe's,Boston Pizza,The Frog,12 Harrison Garden Boulevard ,63 Spring Garden Avenue ,16 York Mills Rd ,0.52,1.18,1.22,20 Church Avenue ,173 Finch Av W ,1580 Avenue Rd ,2.22,2.85,3.35,4664 Yonge St ,63 Sheppard Avenue West ,4841 Yonge St  ,0.47,0.73,0.88,4808 Yonge Street ,4110 Yonge St ,5140 Yonge St ,0.9,0.96,1.57,4841 Yonge Street ,4900 Yonge Street ,29 The Links Rd ,0.88,1.02,0.96,3750 Bathurst ,4926 Bathur St ,4926 Bathurst Street ,2.54,3.14,3.25,4200 Yonge Street ,5100 Yonge Street ,40 Tournament Drive ,0.86,1.49,1.11,5120 Yonge Street ,5120 Yonge Street ,5120 Yonge Street ,1.55,1.55,1.55,53 The Links Road  ,263 Park Home Avenue ,317 Shppard Av E ,0.93,2.02,2.14,130-5 Park Home Avenue ,5 Park Home Avenue Unit  ,130 Park Home Ave ,1.64,1.64,1.6,2 Shppard Av E ,5095 Yonge St ,291 York Mills Rd ,0.84,1.59,2.35,4861 Yonge Street  ,5095 Yonge Street ,3401 Dufferin Street ,0.93,1.61,4.28,43 Sheppard Avenue East ,4841 Yonge St  ,4854 Yonge Street ,0.89,0.92,0.95,-79.412975,43.753989,371,62,https://www.zolo.ca/toronto-real-estate/17-botham-road
"459,900", 20 Joe Shuster Way,1,1,0-499,"Feb 15, 2021",2021-01-28 00:00:00.0,2021-02-15 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Niagara,459500.00,1,1,1,4,0.0,Toronto C01,Anthony's No Frills,Vi's No Frills,Metro,Bellwoods Brewery,Wine Rack,LCBO,Caffino Inc,99 Sudbury,Caffino,School,Beaver Cafe,Gladstone Hotel,BLOOR & DOVERCOURT,TD Canada Trust Branch and ATM,TD Canada Trust,King St Esso,Canadian Tire Gas TOR,Esso,Allan Lamport Stadium Park,Exhibition Place,Trinity Bellwoods Park,Toronto Public Library - Bloor/Gladstone Library,Bloor/Gladstone Library,High Park Library,Centre for Addiction and Mental Health,Gamma-Dynacare Laboratories,Toronto Western Hospital,Rexall,Rexall Pharma Plus,Shoppers Drug Mart,Dufferin Mall,Showcase,Kensington Market,Ontario Place Corporation,The Royal,Cineforum,The Drake Hotel,Brooklynn Bar,Beaver Cafe,1435 King Street West ,1435 King Street West ,735 College St ,1.09,1.08,1.62,124 Ossington Ave ,746 King Street West ,900 Dufferin Street Unit  ,0.82,1.59,2.08,1185 King Street West ,99 Sudbury St ,1185 King Street West ,0.15,0.15,0.17,70 Fraser Ave ,1192 Queen Street West ,1214 Queen St West ,0.27,0.34,0.37,972 Bloor Street West ,382 Roncesvalles Avenue ,382 Roncesvalles Avenue ,2.38,2.46,2.46,952 King St W ,403 Keele Street ,537 Keele Street ,0.99,4.37,4.77,1151 King Street West ,200 Princes Blvd ,790 Queen Street West ,0.25,0.9,1.19,1101 Bloor Street West ,1101 Bloor St W ,228 Roncesvalles Avenue ,2.33,2.35,2.08,1001 Queen St W ,27 Roncesvalles av   ,399 Bathur St ,0.57,1.79,2.07,1421 Dundas Street West ,1421 Dundas Street West ,901 King Street West ,1.11,1.11,1.06,900 Dufferin St ,900 Dufferin Street ,KensingtonKensington Ave ,2.01,2.11,2.45,955 Lake Shore Boulevard West ,608 College St ,463 Bathurst Street  ,1.56,1.83,km,1150 Queen St W ,1186 Queen Street West ,1192 Queen Street West ,0.35,0.34,0.34,-79.423857,43.640149,371,64,https://www.zolo.ca/toronto-real-estate/20-joe-shuster-way/506
"1,549,000",177 Chambers Avenue,3,4,n/a,"Feb 15, 2021",2021-01-27 00:00:00.0,2021-02-15 00:00:00.0,Detached,3-Storey,Toronto,Toronto,Keelesdale-Eglinton West,1549000.00,3,4,1,7,2.0,Toronto W03,Real Canadian Wholesale Club,Wholesale Club,FreshCo,LCBO,The Beer Store,Beer Store,Pizza Pizza,Banaboia Restaurant,Kokyo Sushi,Starbucks,Junction Eatery,The Beet Organic Cafe & Market,BMO Bank of Montreal,RBC Royal Bank,CIBC Branch & ATM,Shell Canada,Shell,Petro-Canada,Earlscourt Park,Runnymede Park,Fairbank Memorial Park,Toronto Public Library - St. Clair/Silverthorn Library,Toronto Public Library - St. Clair/Silverthorn Branch,St. Clair/Silverthorn Library,herbalife independent distributor,Across Boundaries,Bluewater Imaging - Head Office,I.D.A.,Shoppers Drug Mart,Shoppers Simply Pharmacy,Toronto Weston Flea Market,Westside Mall,Showcase,Revue Cinema,The Revue Cinema,Humber Cinemas,Delta Bingo and Gaming,Indie Alehouse,Margret,605 Rogers Rd ,605 Rogers Rd ,2330 Eglinton Avenue West ,0.6,0.6,1.27,2151 St Clair Ave W ,529 Oakwood Ave ,529 Oakwood Avenue ,1.37,2.35,2.35,500 Rogers Rd ,501 Rogers Road ,572 Rogers Road ,0.23,0.28,0.52,2151 St Clair Ave W ,DundasDundas Street West ,2945 Dundas St W ,1.32,1.76,1.79,605 Rogers Road ,1970 Saint Clair Avenue West ,2400 Eglinton Avenue West ,0.61,1.06,1.33,1610 Keele St ,1610 Keele Street ,385 Weston Road ,0.57,0.6,0.87,1200 Lansdowne Avenue ,221 Ryding Ave ,2213 Dufferin St ,1.34,1.8,1.81,1748 Saint Clair Avenue West ,1748 Saint Clair Avenue West ,1748 Saint Clair Avenue West ,0.85,0.85,0.86,62 Ennerdale Road ,51 Clarkson Avenue ,2010 Eglinton Avenue West ,1.29,1.75,1.67,576 Rogers Road  ,1840 Eglinton Ave W ,1223 Saint Clair Avenue West  ,0.53,1.96,1.65,404 Old Weston Road ,2400 Eglinton Avenue West ,900 Dufferin Street ,0.78,1.31,3.55,400 Roncesvalles Ave ,400 Roncesvalles Ave ,2442 Bloor St W ,3.54,3.54,3.92,1799 St Clair Ave W ,2876 Dundas Street West ,2952 Dundas Street West ,0.92,1.76,1.76,-79.464903,43.681258,371,66,https://www.zolo.ca/toronto-real-estate/177-chambers-avenue
"740,000", 224 King Street West Street,1+1,1,600-699,"Feb 15, 2021",2021-01-26 00:00:00.0,2021-02-15 00:00:00.0,Other,Apartment,Toronto,Toronto,Waterfront Communities C1,749000.00,1,1,1,4,0.0,Toronto C01,Fresh & Wild,Rabba's Fine Foods,Sobeys Urban Fresh Spadina,Steam Whistle Brewing,The Beer Store,LCBO,Grace O'Malley's,Crocodile Rock,N'Awlins,The Strathcona Hotel,Fresh & Wild,Brassaii,RBC Royal Bank,Scotiabank,Royal Bank Building,Esso,King St Esso,Shell,Roundhouse Park,Clarence Square,Clarence Square Park,TIFF Bell Lightbox,Royal Canadian Military Institute,Toronto Public Library - City Hall Library,Emkiro Health Services | Toronto's Landmark for Healthcare™ | 📲 emkiro.ca,Infinity Health Centre,The Hospital for Sick Children,Loblaws,Shoppers Drug Mart,Toronto Western Hospital,Toronto-Dominion Centre,Toronto Eaton Centre,CF Toronto Eaton Centre,Princess of Wales Theatre,Toronto International Film Festival,Scotiabank Theatre Toronto,Grace O'Malley's,Crocodile Rock - Bar - Nightclub,Crocodile Rock - Bar - Night Club,69 Spadina Avenue ,252 Queens Quay W ,22 Fort York Boulevard ,0.64,0.94,0.95,255 Bremner Boulevard ,350 Queens Quay West ,2 Cooper Street ,0.74,1.01,1.28,14 Duncan Street ,240 Adelaide Street West ,299 King Street West ,0.11,0.14,0.26,60 York Street ,69 Spadina Avenue ,461 King St W ,0.38,0.64,0.78,434-436 King Street West ,40 King Street West ,8 King Street East ,0.61,0.64,0.79,553 Lake Shore Boulevard West ,952 King St W ,1077 Yonge Street ,1.6,2.08,3.53,255 Bremner Blvd ,25 Clarence Square ,25 Clarence Square ,0.75,0.63,0.64,350 King Street West ,426 University Avenue ,100 Queen Street West ,0.25,0.73,0.68,70 University Avenue  ,39 Lower Simcoe Street ,555 University Avenue ,0.25,0.68,1.08,585 Queen Street West ,524 Queen Street West ,399 Bathur St ,1.17,1.2,1.65,66 ellington St W ,220 Yonge St ,220 Yonge Street ,0.47,0.92,0.93,300 King St W ,350 King Street West ,259 Richmond Street West ,0.17,0.32,0.33,14 Duncan Street ,240 Adelaide Street West ,240 Adelaide Street West ,0.11,0.13,0.13,-79.387251,43.647339,372,22,https://www.zolo.ca/toronto-real-estate/224-king-street-west-street/2301
"849,000",28 Outlook Garden Boulevard,3+1,2,n/a,"Feb 15, 2021",2021-01-25 00:00:00.0,2021-02-15 00:00:00.0,Semi-Detached,2-Storey,Toronto,Toronto,Rockcliffe-Smythe,869000.00,3,2,1,6,2.0,Toronto W03,Food Basics,No Frills,Loblaws,The Beer Store,LCBO,Beer Store,MR.SUB,Pizza Pizza,KFC,McDonald's,Tim Hortons,Dairy Queen,RBC Royal Bank,JANE & DALRYMPLE,CIBC,Husky,"Bestway For Imports( Vw, Audi service)",Petro-Canada,Eglinton Flats,Scarlett Woods Golf Course,Scarlett Heights Park,Toronto Public Library - Mount Dennis Library,Mount Dennis Library,Jane/Dundas Library,West Park Healthcare Centre,Dundas Dental and Hygiene Clinic,Dundas Dental Hygiene Clinic,Total Health Pharmacy,I.D.A.,Kingsway Pharmacy Remedy’s RX,Sport Displays,WIND Mobile | Humber Town,Humbertown Shopping Centre,Humber Cinemas,Kingsway Theatre,Kingsway Cafe,The Irish Rose Pub,Wild Wing,Old Mill Toronto,853 Jane Street ,PhotographyPhotography Drive  ,3671 Dundas Street West ,0.4,1.25,1.58,3524 Dundas St W ,3520 Dundas Street West ,3524 Dundas Street West ,1.65,1.65,1.69,883 Jane St Jane Park Plaza ,JaneJane St ,1300 Weston Road ,0.34,0.41,1.01,2525 Saint Clair Avenue West ,500 Trethewey Dr ,1591 Weston Road ,1.59,1.87,1.9,901 Jane St ,901 Jane St ,1174 Weston Rd ,0.2,0.2,0.96,2492 Saint Clair Avenue West ,1660 Weston Road ,385 Weston Road ,1.54,2.09,1.71,3601 Eglinton Avenue West ,1000 Jane Street ,24 Fontenay Court ,0.55,0.6,1.26,1123 Weston Road ,1123 Weston Road ,620 Jane St ,1.01,1.01,1.66,82 Buttonwood Avenue ,4154 Dundas Street West ,4154 Dundas Street West ,1.31,2.26,2.26,1635 Larence Ave W ,576 Rogers Road ,4242 Dundas Street West ,2.79,2.07,2.58,28 Edinborough Court ,270 Kingsway ,270 S Kingsway ,1.36,2.73,2.73,2442 Bloor St W ,3030 Bloor Street West ,3030 Bloor Street West ,3.54,3.83,3.85,1095 Weston Road ,2561 Saint Clair Avenue West ,21 Old Mill Rd ,1.02,1.61,3.21,-79.49681,43.680091,372,24,https://www.zolo.ca/toronto-real-estate/28-outlook-garden-boulevard
"730,000", 65 East Liberty Street,2+1,2,900-999,"Feb 15, 2021",2021-01-24 00:00:00.0,2021-02-15 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Niagara,739900.00,2,2,1,8,1.0,Toronto C01,Loblaws,Harbour Green Farms,Metro,Bellwoods Brewery,Wine Rack,The Beer Store,Williams Landing,Locus 144,Politica Resto Bar,Balzac's Coffee - Liberty Village,Nadège Patisserie,Nadege ice cream shop,RBC Royal Bank,BLOOR & DOVERCOURT,Scotiabank,King St Esso,Canadian Tire Gas TOR,Petrocanada,The Toronto Inukshuk Park,Allan Lamport Stadium Park,Coronation Park,TIFF Bell Lightbox,Toronto Public Library - Bloor/Gladstone Library,Bloor/Gladstone Library,Centre for Addiction and Mental Health,Toronto Western Hospital,"THE MEDICAL PRACTICE , WALK-IN & FAMILY PRACTICE CLINIC",Shoppers Drug Mart,Loblaws,Toronto Western Hospital,Chinatown Centre,Kensington Market,Dufferin Mall,Ontario Place Corporation,The Royal,Cineforum,Brazen Head Irish Pub,Williams Landing,Locus 144,585 Queen Street West ,650 Queens Quay W ,735 College St ,1.39,1.28,1.83,124 Ossington Ave ,746 King Street West ,65 Brock Avenue ,1.07,0.95,1.62,120 Lynn Williams St ,171 East Liberty Street  ,127 Strachan Avenue ,0.27,0.28,0.56,43 Hanna Avenue  ,780 Queen Street West ,780 Queen Street West ,0.42,0.85,0.86,434-436 King Street West ,972 Bloor Street West ,40 King Street West ,1.79,2.82,3.03,952 King St W ,403 Keele Street ,90 The Queensway ,0.44,5.11,4.65,789 Lake Shore Boulevard West ,1151 King Street West ,711 Lake Shore Boulevard West ,0.77,0.7,0.78,350 King Street West ,1101 Bloor Street West ,1101 Bloor St W ,2.14,2.87,2.89,1001 Queen St W ,399 Bathur St ,799 Bloor Street West rd floor ,0.66,1.8,2.76,901 King Street West ,585 Queen Street West ,399 Bathur St ,0.47,1.39,1.8,222 Spadina Avenue  ,KensingtonKensington Ave ,900 Dufferin St ,1.91,2.08,2.62,955 Lake Shore Boulevard West ,608 College St ,463 Bathurst Street ,1.11,1.87,1.99,165 East Liberty Street ,120 Lynn Williams St ,171 East Liberty Street  ,0.25,0.27,0.28,-79.414077,43.638151,372,26,https://www.zolo.ca/toronto-real-estate/65-east-liberty-street/701
"597,000", 101 Peter Street,1,1,500-599,"Feb 15, 2021",2021-01-24 00:00:00.0,2021-02-15 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Waterfront Communities C1,615000.00,1,1,1,4,0.0,Toronto C01,Fresh & Wild,Sobeys Urban Fresh Spadina,Kensington Fruit Market,The Beer Store,Steam Whistle Brewing,Wine Rack,Khao San Road,Marquis Lounge and Bistro,Marquis Bistro & Lounge,Fresh & Wild,Brassaii,The Strathcona Hotel,RBC Royal Bank,Scotiabank,Royal Bank Building,Esso,King St Esso,Shell,Clarence Square,Clarence Square Park,Victoria Memorial Park,TIFF Bell Lightbox,Royal Canadian Military Institute,Toronto Public Library - City Hall Library,Emkiro Health Services | Toronto's Landmark for Healthcare™ | 📲 emkiro.ca,Mount Sinai Hospital,Infinity Health Centre,Loblaws,Toronto Western Hospital,Shoppers Drug Mart,Chinatown Centre,Kensington Market,Toronto-Dominion Centre,Scotiabank Theatre Toronto,Toronto International Film Festival,Cineplex Cinemas Scotiabank Theatre,Marquis Bistro & Lounge,Victor Restaurant,Bloke,69 Spadina Avenue ,22 Fort York Boulevard ,34 St Andrew Street ,0.26,0.78,0.96,350 Queens Quay West ,255 Bremner Boulevard ,746 King Street West ,1.04,0.94,1.07,326 Adelaide West ,92 Peter St ,92 Peter Street ,0.05,0.07,0.07,69 Spadina Avenue ,461 King St W ,60 York Street ,0.26,0.4,0.8,434-436 King Street West ,40 King Street West ,8 King Street East ,0.24,1.07,1.22,553 Lake Shore Boulevard West ,952 King St W ,1077 Yonge Street ,1.38,1.67,3.53,25 Clarence Square ,25 Clarence Square ,10 Niagara Street ,0.38,0.38,0.81,350 King Street West ,426 University Avenue ,100 Queen Street West ,0.22,0.8,0.95,70 University Avenue  ,600 University Avenue ,39 Lower Simcoe Street ,0.68,1.12,0.95,585 Queen Street West ,399 Bathur St ,901 King Street West ,0.73,1.26,1.6,222 Spadina Avenue ,KensingtonKensington Ave ,66 ellington St W ,0.56,0.99,0.91,259 Richmond Street West ,350 King Street West ,259 Richmond Street West ,0.16,0.18,0.2,92 Peter Street ,30 Mercer Street ,401 King Street West ,0.07,0.22,0.26,-79.392777,43.647513,372,28,https://www.zolo.ca/toronto-real-estate/101-peter-street/2207
"845,000", 365 Church Street,2,2,700-799,"Feb 15, 2021",2021-01-22 00:00:00.0,2021-02-15 00:00:00.0,Condo Apt,Apartment,Toronto,Toronto,Church-Yonge Corridor,870000.00,2,2,1,5,1.0,Toronto C08,Pusateri Fruit,Rob's nofrills,Food Basics,Steam Whistle Brewing,LCBO,Wine Rack,KINKA IZAKAYA ORIGINAL,Ryerson Student Centre,Oakham House,7 West Cafe,Jet Fuel Coffee Shop Inc.,JetFuel Coffee shop,Manulife Financial,Bank of Nova Scotia,CIBC Branch & ATM,Shell,Esso,Leslieville Pumps,Allan Gardens,Anniversary Park,Toronto Sculpture Garden,Ryerson University Library & Archives,Ryerson University Library,Canadian Lesbian And Gay Archives,St. Michael's Hospital,Women's College Hospital,Patient Networks Family Medicine Walk In Clinic,Marshall's Drug Store,Loblaws,Toronto Western Hospital,Canderel College Park,CF Toronto Eaton Centre,Toronto Eaton Centre,Imagine Cinemas Carlton Cinema,Ed Mirvish Theatre,Elgin and Winter Garden Theatre Centre,KINKA IZAKAYA ORIGINAL,Ryerson Student Centre,Crews & Tangos Restaurant & Bars,497 Church ,555 Sherbourne Street ,238 Wllsly St E ,0.49,0.97,0.92,255 Bremner Boulevard ,10 Scrivener Square ,81 Saint Clair Avenue East ,2.28,2.39,3.23,398 Church Street ,55 Gould Street ,63 Gould Street At Church ,0.07,0.34,0.34,7 Charles Street West ,519 Parliament Street ,519 Parliament Street ,1.05,0.97,0.98,200 Bloor Street East ,160 Bloor Street East ,245 Carlton Street ,1.18,1.18,0.92,1077 Yonge Street ,553 Lake Shore Boulevard West ,929 Queen Street East ,2.23,3.23,3.05,19 Horticultural Avenue ,410 Parliament Street ,115 King St E ,0.33,0.92,1.3,350 Victoria Street ,350 Victoria Street ,34 Isabella St ,0.35,0.37,0.89,30 Bond Street ,76 Grenville Street ,157 Yonge Street ,0.8,0.73,1,412 Summerhill Avenue ,585 Queen Street West ,399 Bathur St ,2.8,2.42,2.35,777 Bay St ,220 Yonge Street ,220 Yonge St ,0.36,0.75,0.79,20 Carlton Street ,244 Victoria Street ,189 Yonge St ,0.25,0.64,0.88,398 Church Street ,55 Gould Street ,508 Church Street ,0.07,0.34,0.38,-79.378788,43.660811,372,30,https://www.zolo.ca/toronto-real-estate/365-church-street/2810
